worker,peer,time,bytes_sent,bytes_received
79,47,18,476727408,474238680
79,111,18,445042736,448690112
79,143,18,401374096,499083744
79,15,19,353270672,260419904
79,47,19,490358896,490623600
79,111,19,464310320,467958280
79,143,19,416971664,521372752
79,15,20,368343952,274759448
79,47,20,505694320,507516016
79,111,20,484233264,489192000
79,143,20,435190672,547062472
79,15,21,383417232,291036416
79,47,21,520898672,526676504
79,111,21,503238704,508196464
79,143,21,450919312,568952248
79,15,22,394558352,303638360
79,47,22,534792304,545980760
79,111,22,525258800,530085488
79,143,22,468745104,592807520
79,15,23,407534480,318283432
79,47,23,553797744,571949056
79,111,23,545706032,550606152
79,143,23,487095184,609931840
79,15,24,423525264,335957720
79,47,24,574244976,591717464
79,111,24,565497904,566523728
79,143,24,507673488,631588832
79,15,25,436501392,349722408
79,47,25,603342960,620914936
79,111,25,587518000,581625736
79,143,25,528120720,653110456
79,15,26,450001808,362629880
79,47,26,626018416,649821920
79,111,26,609013808,594906792
79,143,26,554990480,674559352
79,15,27,465599376,377007072
79,47,27,654329968,676909048
79,111,27,636276784,610926408
79,143,27,581204880,696386504
79,15,28,485915536,392971272
79,47,28,675039344,695935768
79,111,28,664981552,627951992
79,143,28,610958224,721715416
79,15,29,502430608,405327056
79,47,29,696404080,715308560
79,111,29,691720240,644279640
79,143,29,637434768,743535328
79,15,30,520780688,416764808
79,47,30,709249136,729160128
79,111,30,712691760,656618048
79,143,30,660110224,762304304
0,32,1,61987448,78786416
0,64,1,113386384,81887400
0,96,1,20962968,19091880
0,128,1,80655920,49948760
0,32,2,91609720,126024520
0,64,2,149300112,104106960
0,96,2,22404760,20883056
0,128,2,146847280,76351592
0,32,3,108124792,151632400
0,64,3,190325648,130299920
0,96,3,24239768,22554048
0,128,3,166770224,84238848
0,32,4,126212728,180014688
0,64,4,215884688,146507384
0,96,4,26861208,25395632
0,128,4,194950704,95796784
0,32,5,142727800,205962848
0,64,5,248259472,167124496
0,96,5,30138008,28794088
0,128,5,227980848,110011800
0,32,6,158456440,230910440
0,64,6,276046736,184535248
0,96,6,31973016,30747440
0,128,6,257603120,122445776
0,32,7,169204344,246673368
0,64,7,318251920,212215216
0,96,7,33545880,32311280
0,128,7,280147504,132326928
0,32,8,184277624,268371648
0,64,8,346825616,232054264
0,96,8,39837336,37551592
0,128,8,305051184,143822600
0,32,9,206953080,296862496
0,64,9,370549648,249822144
0,96,9,47701656,42768736
0,128,9,330872368,157639416
0,32,10,219142776,311882600
0,64,10,408036240,277031544
0,96,10,54779544,46051352
0,128,10,351319600,168235880
0,32,11,236313208,330761624
0,64,11,436872080,301011424
0,96,11,63168152,49388992
0,128,11,374257200,182572528
0,32,12,258464376,351945864
0,64,12,460989328,322424640
0,96,12,75751064,54355632
0,128,12,395490864,196483464
0,32,13,276552312,368409624
0,64,13,487728016,347934144
0,96,13,85450392,58372384
0,128,13,418559536,214537128
0,32,14,296999544,384175448
0,64,14,511320976,371395640
0,96,14,96329368,64666840
0,128,14,440317488,233334360
0,32,15,316791416,397436232
0,64,15,535438224,395250800
0,96,15,104849048,71317504
0,128,15,465352240,257138728
0,32,16,339597944,411838040
0,64,16,557458320,417402472
0,96,16,115859096,80869960
0,128,16,487241264,279158656
0,32,17,366598776,429250240
0,64,17,577119120,436801656
0,96,17,126344856,93612360
0,128,17,508474928,300653712
0,32,18,389274232,443788160
0,64,18,602809232,458516000
0,96,18,137617048,107290168
0,128,18,531674672,323460576
0,32,19,411294328,458515768
0,64,19,621159312,473532392
0,96,19,148364952,121099744
0,128,19,551859760,345743232
0,32,20,433969784,475826608
0,64,20,644359056,492804736
0,96,20,163831448,138252752
0,128,20,569554480,362127984
0,32,21,455465592,491130424
0,64,21,666641296,513372736
0,96,21,179166872,155935728
0,128,21,586200624,377655736
0,32,22,477485688,509052168
0,64,22,690234256,535463312
0,96,22,195157656,172148984
0,128,22,603371056,399026104
0,32,23,501602936,527064136
0,64,23,710419344,555543864
0,96,23,208920216,187839512
0,128,23,621590064,423951672
0,32,24,524147320,545412392
0,64,24,733094800,577834792
0,96,24,224255640,204465448
0,128,24,638105136,446135752
0,32,25,545380984,567123632
0,64,25,755770256,600459848
0,96,25,241163928,222562552
0,128,25,657634864,471572744
0,32,26,566221432,587875720
0,64,26,778183568,623298400
0,96,26,256761496,240162992
0,128,26,677557808,498573688
0,32,27,583916152,604402312
0,64,27,802825104,641246040
0,96,27,271703704,256143120
0,128,27,695514672,522296464
0,32,28,607115896,626391856
0,64,28,826024848,659994160
0,96,28,289267352,274762952
0,128,28,712947248,545234064
0,32,29,626514552,643498704
0,64,29,845947792,675508880
0,96,29,308010648,294096408
0,128,29,727365168,564502680
36,4,1,37080064,37126080
36,68,1,130836448,105119072
36,100,1,11614976,108688952
36,132,1,78933440,70872048
36,4,2,42191872,50776376
36,68,2,146302944,123206784
36,100,2,13056768,128935520
36,132,2,96497088,102218976
36,4,3,49269760,69016832
36,68,3,161114080,143048336
36,100,3,14367488,149748400
36,132,3,107900352,123302912
36,4,4,56085504,86449304
36,68,4,177367008,164495720
36,100,4,15547136,166570872
36,132,4,118648256,142569688
36,4,5,63949824,106719856
36,68,5,194013152,185849568
36,100,5,16857856,184158384
36,132,5,132410816,161187472
36,4,6,72338432,127568160
36,68,6,210921440,206832032
36,100,6,18168576,196693720
36,132,6,148270528,181841888
36,4,7,82299904,151532560
36,68,7,230451168,228227704
36,100,7,20265728,213699032
36,132,7,164392384,203036264
36,4,8,93309952,175776424
36,68,8,248014816,248380656
36,100,8,23149312,231182184
36,132,8,176844224,218436696
36,4,9,102878208,195725520
36,68,9,265709536,267124064
36,100,9,27736832,254818136
36,132,9,188247488,230973640
36,4,10,115854336,220257536
36,68,10,284452832,287046784
36,100,10,32324352,272524944
36,132,10,202665408,244742672
36,4,11,133417984,248769840
36,68,11,301885408,305266016
36,100,11,39140096,293581256
36,132,11,214855104,258240928
36,4,12,150195200,272842840
36,68,12,320104416,324533880
36,100,12,46742272,311006784
36,132,12,230845888,275325880
36,4,13,166448128,293123528
36,68,13,338847712,344457520
36,100,13,56834816,330270696
36,132,13,242773440,288912464
36,4,14,185846784,313953008
36,68,14,359032800,365296880
36,100,14,66927360,347523552
36,132,14,260730304,309371256
36,4,15,206556160,333648704
36,68,15,379086816,386203408
36,100,15,80558848,365538880
36,132,15,278949312,329278360
36,4,16,229362688,352723208
36,68,16,396519392,405011920
36,100,16,100219648,386904208
36,132,16,299134400,350241056
36,4,17,251382784,371168472
36,68,17,415131616,424149184
36,100,17,118962944,405196120
36,132,17,318664128,369246056
36,4,18,273402880,390022624
36,68,18,431908832,441449656
36,100,18,137706240,422456552
36,132,18,340028864,390466496
36,4,19,294898688,412227424
36,68,19,452880352,462944072
36,100,19,161430272,443864424
36,132,19,353267136,405989040
36,4,20,316918784,434498552
36,68,20,473327584,483262600
36,100,20,182795008,463682328
36,132,20,367947200,423501840
36,4,21,339463168,456709200
36,68,21,493250528,503426136
36,100,21,203766528,482451552
36,132,21,385510848,440581016
36,4,22,362269696,477402592
36,68,22,514484192,524680824
36,100,22,222771968,500281048
36,132,22,402025920,457101400
36,4,23,384289792,498100384
36,68,23,535455712,545127552
36,100,23,245578496,522864472
36,132,23,415526336,471016040
36,4,24,406440960,519851544
36,68,24,553412576,564264816
36,100,24,267467520,544279304
36,132,24,430337472,484701088
36,4,25,427150336,539661848
36,68,25,573204448,584057136
36,100,25,289618688,566511112
36,132,25,445803968,499615488
36,4,26,448384000,560908656
36,68,26,592472032,603848088
36,100,26,309017344,586566272
36,132,26,462450112,514747088
36,4,27,470141952,581789816
36,68,27,613705696,624357808
36,100,27,329595648,607013168
36,132,27,478703040,530824232
36,4,28,489802752,602120872
36,68,28,636250080,647363936
36,100,28,345455360,623527432
36,132,28,500067776,550424360
36,4,29,506317824,618897280
36,68,29,658270176,669514880
36,100,29,365378304,642926648
36,132,29,521563584,570189368
36,4,30,525847552,638696088
36,68,30,680290272,692060240
36,100,30,384645888,657561096
36,132,30,545811904,592189584
97,1,1,134804000,13658984
97,33,1,61757160,64959768
97,65,1,50536288,12688824
97,129,1,55724200,49237792
97,1,2,159576608,15555864
97,33,2,98850536,93700576
97,65,2,65478496,15062096
97,129,2,89016488,73400216
97,1,3,181727776,17248576
97,33,3,123229928,115038304
97,65,3,74915680,16579600
97,129,3,110512296,88335256
97,1,4,199815712,18666168
97,33,4,153376488,142543064
97,65,4,87105376,18544536
97,129,4,128600232,101126888
97,1,5,224326176,20664408
97,33,5,177624808,165168064
97,65,5,96935776,20169192
97,129,5,146819240,113988024
97,1,6,243200544,22306440
97,33,6,203970280,191877720
97,65,6,108601184,22218112
97,129,6,168446120,130270784
97,1,7,264827424,24129472
97,33,7,226776808,214896040
97,65,7,124067680,25399368
97,129,7,188369064,144356928
97,1,8,282260000,25696208
97,33,8,252335848,240889088
97,65,8,134422368,28237448
97,129,8,213665960,163851352
97,1,9,301134368,27535168
97,33,9,274093800,262976880
97,65,9,146480992,32354112
97,129,9,232933544,178833808
97,1,10,321843744,29847624
97,33,10,296244968,285357168
97,65,10,158539616,37025360
97,129,10,254822568,196907744
97,1,11,345829920,33063632
97,33,11,319182568,308328240
97,65,11,172302176,43561632
97,129,11,274221224,213556848
97,1,12,370209312,37196224
97,33,12,339760872,328397520
97,65,12,184754016,50436736
97,129,12,293357736,231309776
97,1,13,391705120,41741496
97,33,13,360863464,348065704
97,65,13,199565152,59298496
97,129,13,312625320,250014728
97,1,14,424735264,50591672
97,33,14,377640680,363289976
97,65,14,207691616,69299832
97,129,14,332679336,270723712
97,1,15,453440032,60684232
97,33,15,395597544,378693800
97,65,15,222371680,91952344
97,129,15,354699432,292743808
97,1,16,473100832,68486056
97,33,16,414602984,393753000
97,65,16,237313888,119394504
97,129,16,373835944,310700784
97,1,17,493679136,79027496
97,33,17,433215208,408674640
97,65,17,250421088,140651776
97,129,17,394676392,332459016
97,1,18,515437088,92502584
97,33,18,457987816,427310400
97,65,18,266805088,166997432
97,129,18,416172200,353824336
97,1,19,534311456,105956904
97,33,19,478959336,442987656
97,65,19,282009440,192668848
97,129,19,435833000,373484216
97,1,20,553316896,122875080
97,33,20,505304808,458617960
97,65,20,295116640,214866352
97,129,20,456018088,393276424
97,1,21,574550560,144778776
97,33,21,528504552,473256736
97,65,21,308485984,236606120
97,129,21,477120680,413855088
97,1,22,593556000,164046360
97,33,22,550917864,490144552
97,65,22,324476768,260041608
97,129,22,496126120,432992104
97,1,23,614658592,186066456
97,33,23,571627240,504358120
97,65,23,341122912,280724840
97,129,23,514869416,451997488
97,1,24,631829024,210183872
97,33,24,591943400,519960320
97,65,24,359079776,302440280
97,129,24,536365224,474016440
97,1,25,652538400,236136240
97,33,25,618944232,540980936
97,65,25,370876256,312880360
97,129,25,552487080,496298624
97,1,26,675344928,264915832
97,33,26,640964328,558204896
97,65,26,386604896,327053384
97,129,26,572016808,519630472
97,1,27,696971808,292235864
97,33,27,664295144,576653864
97,65,27,402988896,341013552
97,129,27,588531880,539028376
97,1,28,714273312,314386808
97,33,28,687888104,595661352
97,65,28,418455392,353447528
97,129,28,608848040,561704416
97,1,29,730788384,335358664
97,33,29,711874280,614672144
97,65,29,436150112,366686592
97,129,29,628508840,581626496
97,1,30,750055968,358558352
97,33,30,733107944,631785040
97,65,30,453975904,378859928
97,129,30,650660008,604434336
134,6,1,31473400,31992112
134,38,1,113610240,43240176
134,70,1,18209760,138766032
134,102,1,97946816,61974400
134,6,2,55590648,56497000
134,38,2,203001344,65995496
134,70,2,23321568,179539840
134,102,2,119573696,71302416
134,6,3,64372472,61916864
134,38,3,240750080,76797576
134,70,3,27646944,213683680
134,102,3,142380224,79327232
134,6,4,82984696,67186136
134,38,4,276008448,86740992
134,70,4,32496608,247110760
134,102,4,163482816,86903168
134,6,5,105135864,70801792
134,38,5,310611456,97181072
134,70,5,37477344,272436280
134,102,5,180784320,94393672
134,6,6,132267768,74142328
134,38,6,346263040,107167928
134,70,6,41802720,293569840
134,102,6,193760448,102014496
134,6,7,152321784,76880496
134,38,7,378113536,117012880
134,70,7,46652384,318459512
134,102,7,210668736,111212192
134,6,8,192823032,82235200
134,38,8,395677184,122678904
134,70,8,50846688,336161312
134,102,8,228101312,120076848
134,6,9,221134584,86697936
134,38,9,420318720,131571072
134,70,9,60677088,370464432
134,102,9,246582464,129009560
134,6,10,249708280,92927232
134,38,10,439193088,139048544
134,70,10,67754976,390136960
134,102,10,263359680,136904056
134,6,11,278937336,100870960
134,38,11,462261760,149584192
134,70,11,76798944,408554072
134,102,11,283151552,145962744
134,6,12,303447800,109472080
134,38,12,483757568,161118960
134,70,12,88464352,427932656
134,102,12,302156992,154397344
134,6,13,327171832,119702200
134,38,13,504204800,173755656
134,70,13,102095840,445454904
134,102,13,321948864,163542912
134,6,14,349585144,132118800
134,38,14,524914176,189036400
134,70,14,116775904,462248808
134,102,14,342396096,172799976
134,6,15,370032376,145585200
134,38,15,544837120,205833200
134,70,15,132635616,476039560
134,102,15,364416192,182468272
134,6,16,389431032,161019312
134,38,16,563449344,223877432
134,70,16,152689632,491427456
134,102,16,384076992,192342184
134,6,17,409091832,180084096
134,38,17,581799424,242642504
134,70,17,175627232,505460024
134,102,17,402558144,201541328
134,6,18,428228344,198697128
134,38,18,598576640,259157520
134,70,18,196467680,517928752
134,102,18,421039296,211583208
134,6,19,448544504,220192296
134,38,19,619548160,280260224
134,70,19,218225632,531170712
134,102,19,435719360,221616400
134,6,20,466763512,237100192
134,38,20,639077888,299972792
134,70,20,238935008,543875464
134,102,20,453151936,235964632
134,6,21,487866104,259120928
134,38,21,660573696,321285648
134,70,21,261741536,558493024
134,102,21,468487360,250671968
134,6,22,508837624,279043568
134,38,22,678923776,339897176
134,70,22,282581984,572485048
134,102,22,485002432,266080552
134,6,23,527711992,298048952
134,38,23,697667072,358903312
134,70,23,303553504,587163424
134,102,23,502172864,283788112
134,6,24,553402104,323607880
134,38,24,714706432,375418080
134,70,24,325966816,603323296
134,102,24,519474368,303218568
134,6,25,571752184,341827640
134,38,25,733318656,389539568
134,70,25,345234400,619390304
134,102,25,537300160,321699136
134,6,26,595214072,365551784
134,38,26,750095872,407151592
134,70,26,365026272,638147656
134,102,26,556043456,342409320
134,6,27,615923448,386163000
134,38,27,766610944,424507480
134,70,27,386915296,658786888
134,102,27,574393536,361676792
134,6,28,640958200,411164616
134,38,28,781946368,440455216
134,70,28,409066464,680938528
134,102,28,591957184,379633880
134,6,29,659570424,429907912
134,38,29,800034304,458605080
134,70,29,429251552,700729536
134,102,29,611486912,400342864
134,6,30,677789432,447995264
134,38,30,819957248,478671072
134,70,30,449043424,720260408
134,102,30,629705920,419217568
43,11,1,81832368,18814464
43,75,1,89948416,16743224
43,107,1,102156072,70846528
43,139,1,80574944,119648240
43,11,2,107915696,23611688
43,75,2,110526720,18482272
43,107,2,122734376,81705080
43,139,2,87390688,130586432
43,11,3,126658992,27000008
43,75,3,132415744,20403768
43,107,3,146982696,94411280
43,139,3,95386080,145209784
43,11,4,154315184,32154888
43,75,4,156532992,22543912
43,107,4,172148520,107551880
43,139,4,104298976,160607816
43,11,5,178039216,36468480
43,75,5,181698816,24925872
43,107,5,196265768,120169752
43,139,5,111245792,173163424
43,11,6,201501104,41199096
43,75,6,200966400,26721392
43,107,6,218023720,131684248
43,139,6,119372256,187059880
43,11,7,222210480,45905096
43,75,7,223772928,29407432
43,107,7,242796328,145225944
43,139,7,129726944,203887088
43,11,8,243444144,51388672
43,75,8,245924096,32688600
43,107,8,267175720,158602568
43,139,8,139557344,218566912
43,11,9,266250672,58169656
43,75,9,267682048,36761824
43,107,9,290506536,171628776
43,139,9,150174176,233230808
43,11,10,284731824,64787016
43,75,10,288915712,41750184
43,107,10,314754856,185114000
43,139,10,159873504,245812480
43,11,11,303081904,74860752
43,75,11,314081536,49185664
43,107,11,340969256,199953104
43,139,11,173242848,263672112
43,11,12,320383408,86226104
43,75,12,337543424,58357296
43,107,12,365610792,214485232
43,139,12,186218976,282271672
43,11,13,338602416,99094480
43,75,13,361267456,69440288
43,107,13,390252328,229199808
43,139,13,196835808,297946272
43,11,14,354724272,112563776
43,75,14,380928256,80539208
43,107,14,414369576,244088688
43,139,14,210336224,319542736
43,11,15,374778288,130836088
43,75,15,402948352,95796784
43,107,15,438880040,259993520
43,139,15,222263776,340142640
43,11,16,395487664,152334232
43,75,16,423788800,113662896
43,107,16,464701224,277150872
43,139,16,234453472,362407560
43,11,17,414624176,174361984
43,75,17,445546752,134865120
43,107,17,486983464,293627664
43,139,17,247167456,387668536
43,11,18,433498544,195568832
43,75,18,467828992,157148000
43,107,18,507823912,307077128
43,139,18,258177504,409454944
43,11,19,453290416,217878976
43,75,19,492077312,180872032
43,107,19,532596520,322650368
43,139,19,268401120,428825144
43,11,20,473606576,243961608
43,75,20,517898496,206823872
43,107,20,559597352,340008992
43,139,20,279411168,450059224
43,11,21,492480944,272273968
43,75,21,538083584,226882592
43,107,21,581748520,355595264
43,139,21,291600864,472288920
43,11,22,509520304,292750744
43,75,22,561414400,250208648
43,107,22,604948264,373065384
43,139,22,304445920,496457792
43,11,23,529836464,316701912
43,75,23,587366656,276030528
43,107,23,631424808,393456120
43,139,23,313620960,518477832
43,11,24,550283696,341608576
43,75,24,609779968,298223632
43,107,24,652789544,409964768
43,139,24,325024224,542071240
43,11,25,568764848,368811264
43,75,25,632455424,321250592
43,107,25,677037864,428796008
43,139,25,335903200,564091224
43,11,26,588425648,404624776
43,75,26,656572672,344974568
43,107,26,700499752,447370952
43,139,26,349665760,590960648
43,11,27,609528240,440403280
43,75,27,680427776,369091760
43,107,27,723175208,465465160
43,139,27,361986528,613636552
43,11,28,627354032,469405336
43,75,28,703627520,392159288
43,107,28,745719592,483134520
43,139,28,374438368,635918344
43,11,29,641509808,492605080
43,75,29,723419392,411722016
43,107,29,766166824,499543256
43,139,29,386496992,656890088
107,11,1,71344240,13122528
107,43,1,72281904,99384624
107,75,1,23801776,94399464
107,139,1,72572952,130684128
107,11,2,89563248,14968048
107,43,2,83423024,121318536
107,75,2,30093232,116827536
107,139,2,85155864,160306928
107,11,3,119185520,18294104
107,43,3,95874864,144206456
107,75,3,33763248,128879240
107,139,3,102719512,199775752
107,11,4,144089200,21226304
107,43,4,108982064,169412408
107,75,4,37171120,139776888
107,139,4,121987096,240812424
107,11,5,165453936,24565392
107,43,5,121564976,193494792
107,75,5,41234352,151711304
107,139,5,141910040,281376048
107,11,6,187867248,28343224
107,43,6,132968240,215194184
107,75,6,43462576,158573376
107,139,6,161046552,319634592
107,11,7,217358448,33489416
107,43,7,146468656,240042616
107,75,7,46739376,168095424
107,139,7,180576280,358781096
107,11,8,245014640,39407392
107,43,8,159838000,264423152
107,75,8,50540464,177930240
107,139,8,201285656,399636240
107,11,9,265330800,45189256
107,43,9,172814128,287753576
107,75,9,55914416,187904064
107,139,9,220684312,438255336
107,11,10,283287664,52088976
107,43,10,186445616,311946760
107,75,10,65613744,202460808
107,139,10,236675096,469057480
107,11,11,306225264,63119840
107,43,11,201125680,338135792
107,75,11,74133424,211825024
107,139,11,252796952,500732712
107,11,12,331784304,78471536
107,43,12,215674672,362857528
107,75,12,86847408,223042680
107,139,12,267214872,529350936
107,11,13,351969392,93927488
107,43,13,230354736,387422040
107,75,13,98381744,231438184
107,139,13,282288152,558055368
107,11,14,375300208,114909008
107,43,14,245165872,411617008
107,75,14,110440368,239376120
107,139,14,297099288,580485944
107,11,15,397582448,139148528
107,43,15,261025584,436065096
107,75,15,127086512,249506328
107,139,15,311648280,602221616
107,11,16,415146096,160299160
107,43,16,277933872,461917160
107,75,16,141373360,258295688
107,139,16,325410840,623716008
107,11,17,430088304,180300880
107,43,17,294317872,484230448
107,75,17,160903088,272208072
107,139,17,337600536,640981728
107,11,18,448438384,204155624
107,43,18,309653296,507561376
107,75,18,174927792,282771232
107,139,18,352542744,661935080
107,11,19,467968112,227617872
107,43,19,323678000,529888144
107,75,19,189607856,294180024
107,139,19,369188888,683717856
107,11,20,488546416,249650696
107,43,20,340848432,556844280
107,75,20,203763632,304932872
107,139,20,384786456,702617216
107,11,21,510173296,270871912
107,43,21,356446000,578996008
107,75,21,219099056,316771720
107,139,21,399859736,719886824
107,11,22,533110896,294448304
107,43,22,373747504,602194552
107,75,22,233254832,327867744
107,139,22,418603032,739254680
107,11,23,557883504,318400424
107,43,23,394194736,628672016
107,75,23,248328112,339655912
107,139,23,437477400,757781000
107,11,24,580558960,341125584
107,43,24,410578736,650036168
107,75,24,263270320,351455664
107,139,24,458448920,778112752
107,11,25,600088688,363886696
107,43,25,429453104,674284432
107,75,25,278343600,363752080
107,139,25,477192216,796548432
107,11,26,619618416,386608656
107,43,26,447934256,697747184
107,75,26,294858672,376992592
107,139,26,496984088,816135968
107,11,27,639279216,409221624
107,43,27,466022192,720422696
107,75,27,312684464,392132880
107,139,27,516251672,835665336
107,11,28,660643952,430779056
107,43,28,483716912,742913336
107,75,28,329461680,406165448
107,139,28,536043544,855681536
107,11,29,684367984,450356288
107,43,29,502329136,766165568
107,75,29,346763184,420981152
107,139,29,555311128,874902728
107,11,30,706257008,470196752
107,43,30,517009200,784253728
107,75,30,365899696,438896552
107,139,30,574316568,893730816
40,8,1,60304480,81736408
40,72,1,32262312,26912672
40,104,1,44435384,19437952
40,136,1,66094816,60980584
40,8,2,87960672,107756664
40,72,2,71977128,93418216
40,104,2,104335288,37827552
40,136,2,102926048,99203792
40,8,3,117058656,134392432
40,72,3,99633320,161968232
40,104,3,127141816,44980672
40,136,3,131892960,128476704
40,8,4,139865184,155999376
40,72,4,111691944,188111208
40,104,4,139200440,49174080
40,136,4,160204512,152977616
40,8,5,162147424,176894400
40,72,5,126765224,218985136
40,104,5,152176568,53651296
40,136,5,181831392,170365160
40,8,6,184691808,198905560
40,72,6,141969576,249787336
40,104,6,160827320,56773184
40,136,6,209094368,194141576
40,8,7,206580832,219304256
40,72,7,154683560,274326176
40,104,7,168691640,59664840
40,136,7,238716640,221666752
40,8,8,225586272,237522872
40,72,8,166873256,296907816
40,104,8,177211320,63290632
40,136,8,274499296,256371816
40,8,9,246295648,257752264
40,72,9,181684392,325153040
40,104,9,188352440,68197904
40,136,9,301500128,282967040
40,8,10,267791456,278311104
40,72,10,195709096,351761072
40,104,10,202377144,75708680
40,136,10,318670560,303370080
40,8,11,290204768,295096000
40,72,11,210520232,380540608
40,104,11,212207544,81352984
40,136,11,341870304,330080504
40,8,12,312093792,311319496
40,72,12,224413864,409791384
40,104,12,225576888,89645680
40,136,12,361137888,356714936
40,8,13,330312800,326760880
40,72,13,239356072,439586184
40,104,13,237766584,97990504
40,136,13,373720800,377862528
40,8,14,351022176,343853536
40,72,14,256133288,467948160
40,104,14,252577720,106734976
40,136,14,388400864,399225872
40,8,15,371600480,362072768
40,72,15,275269800,497597056
40,104,15,266340280,115252112
40,136,15,403212000,419543816
40,8,16,390868064,380141880
40,72,16,295454888,529133584
40,104,16,283379640,126607328
40,136,16,418809568,441433536
40,8,17,412101728,399221696
40,72,17,308037800,553456096
40,104,17,298452920,137434024
40,136,17,435062496,464239144
40,8,18,430713952,417006776
40,72,18,316295336,576342904
40,104,18,312739768,146930008
40,136,18,451577568,486807504
40,8,19,447884384,436107896
40,72,19,322717864,596952592
40,104,19,333187000,161217424
40,136,19,468748000,510114008
40,8,20,472919136,459412816
40,72,20,327567528,618912936
40,104,20,351274936,171805200
40,136,20,481199840,532740624
40,8,21,493759584,479771496
40,72,21,333072552,644214664
40,104,21,370280376,183604952
40,136,21,494307040,555523064
40,8,22,516828256,501309296
40,72,22,337922216,665607824
40,104,22,391514040,194156528
40,136,22,507938528,576525856
40,8,23,538061920,522012992
40,72,23,343034024,688964232
40,104,23,416810936,206143072
40,136,23,519079648,597408464
40,8,24,563883104,546453032
40,72,24,348670120,714888984
40,104,24,438568888,218149888
40,136,24,529303264,617331240
40,8,25,585772128,567688896
40,72,25,353781928,739645576
40,104,25,460064696,229351616
40,136,25,539657952,637254408
40,8,26,605039712,586899840
40,72,26,359024808,765702336
40,104,26,480511928,241259968
40,136,26,550405856,657046696
40,8,27,626928736,608265440
40,72,27,364005544,790658616
40,104,27,501352376,253611408
40,136,27,561940192,678410848
40,8,28,644099168,626615688
40,72,28,369379496,818386544
40,104,28,521144248,265369168
40,136,28,573736672,698203584
40,8,29,664284256,646800248
40,72,29,373442728,841291008
40,104,29,541591480,277475896
40,136,29,586450656,719012368
40,8,30,683420768,667379360
40,72,30,376588456,863552736
40,104,30,561514424,289239448
40,136,30,598247136,738411024
32,0,1,81116720,60507744
32,64,1,39067168,58459760
32,96,1,115607480,32791472
32,128,1,47044376,64438440
32,0,2,128826928,90442248
32,64,2,48242208,73867928
32,96,2,154535864,39749112
32,128,2,79812376,145187200
32,0,3,153075248,106300744
32,64,3,57548320,88944504
32,96,3,191891384,46819696
32,128,3,88069912,164952592
32,0,4,181255728,123992408
32,64,4,64888352,101585544
32,96,4,221120440,52875232
32,128,4,97638168,187310016
32,0,5,207076912,140589384
32,64,5,76160544,119492960
32,96,5,252970936,59650424
32,128,5,108910360,214393608
32,0,6,232111664,156292944
32,64,6,84418080,132732024
32,96,6,284821432,66526976
32,128,6,120313624,241262056
32,0,7,249413168,167956584
32,64,7,92675616,145665560
32,96,7,324405176,74978952
32,128,7,131847960,267739520
32,0,8,271040048,182813064
32,64,8,101064224,160685664
32,96,8,354551736,82004648
32,128,8,149411608,304438760
32,0,9,297909808,204166720
32,64,9,108797472,173868256
32,96,9,386009016,90652104
32,128,9,160814872,327377448
32,0,10,312983088,216370464
32,64,10,117055008,189357512
32,96,10,421791672,99382096
32,128,10,176150296,355294976
32,0,11,333168176,234848392
32,64,11,125443616,205908152
32,96,11,458491832,108174352
32,128,11,191354648,380723976
32,0,12,353091120,255680768
32,64,12,133701152,223376304
32,96,12,493750200,116555376
32,128,12,206821144,403529416
32,0,13,370654768,275725456
32,64,13,141303328,239572184
32,96,13,528484280,125182560
32,128,13,223467288,426336528
32,0,14,385203760,294303304
32,64,14,148512288,255573048
32,96,14,569509816,136497232
32,128,14,238409496,446522008
32,0,15,398442032,313997328
32,64,15,157425184,275012472
32,96,15,612894648,149818832
32,128,15,252565272,466837192
32,0,16,414563888,339597776
32,64,16,167255584,297243976
32,96,16,650512312,163079616
32,128,16,268424984,487547544
32,0,17,430292528,363766512
32,64,17,177741344,318016480
32,96,17,682756024,175486080
32,128,17,283105048,508256584
32,0,18,444710448,386521384
32,64,18,188096032,336959544
32,96,18,721684408,193816312
32,128,18,298964760,529228328
32,0,19,459914800,408869064
32,64,19,201072160,356855504
32,96,19,755894200,211956856
32,128,19,313644824,548495912
32,0,20,476560944,431217216
32,64,20,216145440,377040928
32,96,20,785516472,230592616
32,128,20,328455960,566715032
32,0,21,492944944,454940856
32,64,21,232529440,396157112
32,96,21,815269816,252649200
32,128,21,345757464,587627240
32,0,22,510115376,475885088
32,64,22,252583456,416388312
32,96,22,840435640,274603272
32,128,22,361355032,606953440
32,0,23,529645104,500816224
32,64,23,268181024,432117816
32,96,23,865601464,299170152
32,128,23,376166168,630488952
32,0,24,547077680,522835568
32,64,24,288497184,452302488
32,96,24,890374072,324205240
32,128,24,391632664,651124200
32,0,25,567787056,542599840
32,64,25,306978336,470783136
32,96,25,914753464,348846832
32,128,25,409196312,675111240
32,0,26,588496432,563525712
32,64,26,324935200,489526488
32,96,26,937822136,371783928
32,128,26,423745304,692149736
32,0,27,604880432,581167912
32,64,27,343154208,506959400
32,96,27,958400440,396817872
32,128,27,439342872,711417320
32,0,28,627293744,604608512
32,64,28,363601440,528061992
32,96,28,983173048,427095504
32,128,28,458217240,733045008
32,0,29,643808816,623801440
32,64,29,382869024,546806040
32,96,29,998901688,446416528
