worker,time,bytes_sent,bytes_received
97,15,776786552,782298992
97,16,826328392,835176360
97,17,876754680,886316824
97,18,927259752,938333328
97,19,978407040,990100776
97,20,1033113568,1041617720
97,21,1084758968,1092858096
97,22,1139000048,1144225896
97,23,1192793192,1192542760
97,24,1246529088,1243710736
97,25,1296446272,1299276288
97,26,1346346136,1356870488
97,27,1397468976,1411730864
97,28,1451169328,1464058688
97,29,1504080448,1519853024
97,30,1556853840,1572053424
15,1,59930448,40321984
15,2,116393464,83863344
15,3,167969560,135620656
15,4,217409936,191397616
15,5,268649312,243803632
15,6,321532672,299354704
15,7,373756576,353321664
15,8,424381752,406518288
15,9,476364984,459544272
15,10,527017056,511915536
15,11,577274800,563229760
15,12,632428840,613650568
15,13,686870752,659828736
15,14,742386968,708629232
15,15,795317248,756801296
15,16,847979056,808526752
15,17,900839888,858059936
15,18,954819104,908897768
15,19,1010286808,957608768
15,20,1063610656,1011188640
15,21,1117287128,1064353408
15,22,1170682744,1118804000
15,23,1224193144,1172087560
15,24,1275353408,1225387104
15,25,1328137968,1276888120
15,26,1379246440,1329405632
15,27,1429512400,1379672952
15,28,1481546144,1433647152
15,29,1531331144,1485307448
15,30,1580777616,1539834784
14,1,116578184,85571080
14,2,220530744,178828072
14,3,315552576,279501080
14,4,413934376,372988304
14,5,511958264,465385184
14,6,595843640,561872664
14,7,667849272,657918504
14,8,741631152,731524688
14,9,816606072,812929800
14,10,883232408,883074016
14,11,977495152,948869168
14,12,1042334880,1034130960
14,13,1128896696,1111197928
14,14,1180625216,1185271816
14,15,1278399616,1261532184
14,16,1353054816,1341909648
14,17,1431528640,1379514208
14,18,1507770832,1450973008
14,19,1553680760,1567067416
14,20,1657588008,1632686432
14,21,1729268936,1708364744
14,22,1780593720,1790576392
14,23,1884262440,1864630008
14,24,1950675584,1944026744
14,25,2038475288,2019484280
14,26,2115497816,2093403232
14,27,2163287304,2173117776
14,28,2263697808,2247598480
14,29,2336568648,2326375472
14,30,2399986056,2398944888
83,1,66899816,46834336
83,2,128764544,101706296
83,3,187857624,167097280
83,4,245987448,234167192
83,5,306226704,295779592
83,6,367105280,358980448
83,7,428301128,422915440
83,8,489837680,484458336
83,9,550150032,544740776
83,10,613014400,607139440
83,11,679858312,667912000
83,12,745437736,724609888
83,13,809751832,782044808
83,14,874351432,841747296
83,15,932511048,901244168
83,16,992727080,963725368
83,17,1052554688,1026622144
83,18,1113269056,1088732656
83,19,1172887984,1150689680
83,20,1232875336,1212081288
83,21,1295680696,1273540200
83,22,1359143160,1332114696
83,23,1420565320,1390470544
83,24,1481416520,1449312920
83,25,1542781568,1507008480
83,26,1603803160,1565874024
83,27,1662272512,1627790504
83,28,1722302752,1686414232
83,29,1784992080,1741736520
83,30,1845845344,1800130016
139,1,159644280,124767056
139,2,276813528,271492816
139,3,377297376,361875528
139,4,454461624,448971280
139,5,528247088,518528304
139,6,598366208,593718616
139,7,673810840,669653184
139,8,742642360,744586712
139,9,827175248,824357032
139,10,904303680,876114344
139,11,981165608,969975152
139,12,1059067408,1054037312
139,13,1131076152,1113396624
139,14,1198050960,1199364384
139,15,1264702992,1277722184
139,16,1344151832,1352318800
139,17,1431292784,1425137272
139,18,1507085024,1506142712
139,19,1577453936,1583371792
139,20,1663501568,1654227424
139,21,1739472448,1732784488
139,22,1809375560,1813719752
139,23,1887425256,1891263048
139,24,1966802376,1951289888
139,25,2039414280,2033596408
139,26,2098127416,2117442416
139,27,2188896408,2185433256
139,28,2263688760,2267540648
139,29,2339663744,2346017824
139,30,2398137792,2416944072
22,1,117969280,70857816
22,2,201430544,130655232
22,3,310747832,226271016
22,4,428625304,327176344
22,5,531797320,420331976
22,6,603145072,552473560
22,7,660278024,649977536
22,8,741733096,726804072
22,9,825044496,774456304
22,10,904640760,853925440
22,11,968588664,949198048
22,12,1048461896,1025905848
22,13,1133932496,1073717360
22,14,1208580872,1178905264
22,15,1268031240,1257663432
22,16,1344311832,1332542408
22,17,1416038552,1405506400
22,18,1465079824,1479874232
22,19,1581106184,1555092040
22,20,1647449096,1632240264
22,21,1723809680,1710198440
22,22,1790958952,1782439616
22,23,1870487440,1846767016
22,24,1951602752,1927469848
22,25,2001496232,1980673712
22,26,2108686664,2055041544
22,27,2187602088,2152882208
22,28,2251103424,2237455656
22,29,2328653056,2306383352
22,30,2393303872,2392713360
133,1,64640856,39376832
133,2,121887824,88904224
133,3,174355888,147745152
133,4,226645176,206363088
133,5,280710216,265570360
133,6,332166792,324461968
133,7,385273720,380531424
133,8,438203160,437161256
133,9,492485008,494777176
133,10,546419168,553623896
133,11,602313416,607753032
133,12,658582032,662338288
133,13,711639624,719195456
133,14,764699640,776171360
133,15,817859176,837714256
133,16,872735568,895415608
133,17,928422360,954158072
133,18,981810040,1008107656
133,19,1040039504,1058690640
133,20,1101680096,1110187312
133,21,1167414192,1162344272
133,22,1228174152,1214772008
133,23,1287448264,1270954408
133,24,1344324960,1323610928
133,25,1398146848,1376306544
133,26,1450515192,1429624800
133,27,1502872176,1483617824
133,28,1557813144,1535776232
133,29,1614159672,1585956672
133,30,1671385416,1637855888
33,1,67933048,50404376
33,2,125932360,113154904
33,3,185202568,180152416
33,4,243423144,248062168
33,5,303384440,310957496
33,6,362348920,371357920
33,7,424990352,431121224
33,8,487153048,494196104
33,9,547642584,557017584
33,10,609722944,619077416
33,11,668659608,684325744
33,12,728872240,745959864
33,13,789093840,809094112
33,14,851135432,869633544
33,15,912990136,931589120
33,16,974003040,993748864
33,17,1034867496,1054343320
33,18,1097459800,1114445456
33,19,1159121936,1175345440
33,20,1221272160,1237057752
33,21,1282846832,1300315080
33,22,1346865672,1358139512
33,23,1409833904,1418112776
33,24,1470584496,1481109464
33,25,1532677664,1543109928
33,26,1595534680,1605989328
33,27,1655847632,1668660216
33,28,1716979968,1729990256
33,29,1779977328,1790400816
33,30,1842343496,1850211904
114,1,75792376,43347776
114,2,140326936,101393920
114,3,200009552,162881792
114,4,260581072,227889752
114,5,320989184,288439320
114,6,382669952,351601080
114,7,446505120,412737088
114,8,510807952,478427056
114,9,573977656,542430104
114,10,637967064,604821528
114,11,699883856,667599568
114,12,763681120,731431752
114,13,828154160,791800320
114,14,889268560,847862536
114,15,950844624,904942696
114,16,1012703912,965990376
114,17,1076044504,1023994360
114,18,1139743144,1082510936
114,19,1200894584,1139595440
114,20,1259454800,1201050008
114,21,1319469632,1265126904
114,22,1374926448,1341614608
114,23,1434825032,1407120680
114,24,1498494568,1464722120
114,25,1560021512,1519796800
114,26,1623010072,1577797888
114,27,1684851928,1637873960
114,28,1747175856,1698561088
114,29,1809245496,1760867080
114,30,1871629296,1818774048
11,1,58016392,37132040
11,2,108424176,76018136
11,3,155684368,122642288
11,4,201323912,175641984
11,5,248746056,225149104
11,6,294432048,275428008
11,7,341196800,322199856
11,8,391380224,370854104
11,9,439213376,420225112
11,10,487294272,473191504
11,11,537515336,521415696
11,12,585091832,573569760
11,13,632119144,622755424
11,14,681661440,667524688
11,15,732643184,715289864
11,16,779431160,767242656
11,17,827141144,815434992
11,18,875292160,864574320
11,19,923353680,912917248
11,20,973623456,957246320
11,21,1023282784,1006778056
11,22,1071468328,1056024536
11,23,1121397712,1106862368
11,24,1170397032,1154516048
11,25,1219120176,1206260328
11,26,1267464696,1259952168
11,27,1316552736,1307439328
11,28,1364852312,1358185936
11,29,1412033112,1413516912
11,30,1461002304,1468850784
91,1,56172224,36978120
91,2,112549200,77566368
91,3,164252864,118250824
91,4,213908664,160946552
91,5,263475800,200248168
91,6,320084312,249246344
91,7,379888080,301633536
91,8,436606384,347527896
91,9,495187144,401926360
91,10,549382832,450495176
91,11,604165184,503897416
91,12,670211320,561161472
91,13,733556344,612487280
91,14,797226336,664150472
91,15,859453200,714674088
91,16,922030728,767807000
91,17,984196328,817732592
91,18,1044703688,867917376
91,19,1107248992,921700440
91,20,1166291728,977093680
91,21,1224063480,1030109304
91,22,1279160832,1080366488
91,23,1336943168,1137529184
91,24,1393863136,1197684896
91,25,1452548328,1257288920
91,26,1511455872,1314651440
91,27,1569189480,1367622176
91,28,1626317088,1424653104
91,29,1685044744,1487192224
91,30,1739967168,1541395208
159,1,59340808,34635808
159,2,110936624,72873840
159,3,162887864,121092352
159,4,211943656,169827688
159,5,262959816,225771168
159,6,311911464,280169632
159,7,363069920,332403336
159,8,413922096,378985496
159,9,468121576,428326096
159,10,519455208,478825096
159,11,572250936,527903608
159,12,627109584,579135296
159,13,679362032,627715696
159,14,732791928,684358560
159,15,783877144,735623552
159,16,833604504,785426176
159,17,883843480,837102400
159,18,935799168,892960448
159,19,989946432,939943704
159,20,1040711256,987520640
159,21,1090945136,1035681120
159,22,1139782056,1090941144
159,23,1189910120,1142508768
159,24,1240534904,1192733400
159,25,1289872528,1239884624
159,26,1341105664,1286613032
159,27,1392626448,1340268672
159,28,1439146488,1395278192
159,29,1487968400,1449820008
159,30,1536666648,1502838528
82,1,90145080,59610280
82,2,173354208,135023568
82,3,246952080,217138200
82,4,321101744,300625536
82,5,396671512,379157816
82,6,475369784,454912832
82,7,553591840,533007816
82,8,630668104,612646368
82,9,708984000,688701120
82,10,786387328,758444040
82,11,861900760,831485504
82,12,940759240,900010656
82,13,1019258384,969235192
82,14,1098642848,1042828344
82,15,1176882056,1116257872
82,16,1255532720,1191041280
82,17,1334617224,1265420696
82,18,1414912920,1340428544
82,19,1493791640,1416062096
82,20,1568705768,1490909216
82,21,1645897376,1559660256
82,22,1725014632,1637067440
82,23,1802734176,1709138744
82,24,1881333624,1783781696
82,25,1959624936,1854116848
82,26,2039202936,1925145592
82,27,2118711152,2000389464
82,28,2196748176,2068600400
82,29,2271653200,2135896200
82,30,2348150776,2203626400
122,1,99894888,69518320
122,2,184027056,159409464
122,3,264210632,251444344
122,4,344713008,340681688
122,5,428088640,425951512
122,6,511641264,509008792
122,7,596416752,589130976
122,8,683325608,668818760
122,9,767635656,749874904
122,10,850080968,835467632
122,11,935151624,922117400
122,12,1020438464,1008935136
122,13,1106550840,1094365688
122,14,1196329192,1169939704
122,15,1268888728,1251996416
122,16,1339346944,1330518560
122,17,1412482240,1407306000
122,18,1487673696,1479300560
122,19,1559980520,1557292736
122,20,1640656752,1627554040
122,21,1716739448,1705242136
122,22,1792351072,1768820920
122,23,1863732168,1843112008
122,24,1920535104,1926737824
122,25,1999350208,2004095776
122,26,2083024072,2084467800
122,27,2145483776,2160765816
122,28,2232427472,2230668272
122,29,2306152736,2310005896
122,30,2373108376,2380380144
27,1,94001640,62710960
27,2,173755920,139590544
27,3,246556336,229545400
27,4,319888280,310115016
27,5,396489552,389497272
27,6,472186696,465504240
27,7,551294840,542016560
27,8,629000992,614856752
27,9,709471568,688447008
27,10,784358504,763702464
27,11,859631728,841183496
27,12,935569672,922782640
27,13,1009100616,1000884864
27,14,1083115032,1076177968
27,15,1163844576,1153579360
27,16,1246121392,1226914768
27,17,1324951496,1303791984
27,18,1404168800,1373581240
27,19,1483825488,1449900976
27,20,1564178136,1525053624
27,21,1644557320,1598532384
27,22,1724192752,1671924264
27,23,1804572048,1744136024
27,24,1884771680,1819863528
27,25,1964823256,1893811440
27,26,2045173512,1968132936
27,27,2123433768,2044669872
27,28,2202045640,2119307032
27,29,2280873712,2194103472
27,30,2348464680,2276397656
80,1,62714208,39040224
80,2,116801528,84225120
80,3,170140536,138047672
80,4,225755296,196024896
80,5,275700024,253668328
80,6,325826168,306324848
80,7,380511032,363150160
80,8,435423560,415425856
80,9,488768248,464191600
80,10,541944712,519214152
80,11,592827152,567603416
80,12,646332064,617096056
80,13,702088088,665505592
80,14,760342712,714510256
80,15,818005136,769540048
80,16,873606752,823345584
80,17,930351648,872893248
80,18,987422984,929230584
80,19,1045019192,977627088
80,20,1101453432,1032785752
80,21,1158300288,1083923320
80,22,1215974576,1140770352
80,23,1275127208,1193984352
80,24,1334788376,1250298520
80,25,1393100536,1307873896
80,26,1449089768,1365631720
80,27,1506082384,1422619208
80,28,1563604048,1476923552
80,29,1619648944,1529241240
80,30,1678207264,1588258824
9,1,46222936,35129704
9,2,93597248,72302096
9,3,138365880,115671144
9,4,181110008,162719560
9,5,225568680,211986312
9,6,269678216,260211952
9,7,312648616,307182176
9,8,357700992,349402960
9,9,402102272,394060728
9,10,445034528,440047760
9,11,487821120,483302416
9,12,531545544,529531264
9,13,574587680,577490472
9,14,616963792,622374128
9,15,657923064,673475496
9,16,699867784,722058792
9,17,743448744,769810936
9,18,787915576,816434984
9,19,830794536,865526528
9,20,873000816,917246192
9,21,916335088,963291144
9,22,960995840,1008670016
9,23,1004445160,1051799448
9,24,1046447744,1099839744
9,25,1087535360,1146133752
9,26,1131290360,1200405296
9,27,1174437144,1252623072
9,28,1217485184,1300609792
9,29,1262229864,1346987784
9,30,1310187016,1389573464
42,1,59815584,36040872
42,2,112150712,84360632
42,3,163190712,139402008
42,4,213945400,192058528
42,5,263225856,246125400
42,6,313509944,297258624
42,7,365618784,348804528
42,8,418331696,397192344
42,9,472726928,448092440
42,10,524758752,502060848
42,11,577675184,553622680
42,12,629552288,603881312
42,13,681508424,655726952
42,14,734709312,705074096
42,15,788558960,759549304
42,16,842566384,811544088
42,17,898002400,863131984
42,18,950687384,918419520
42,19,1003005520,971571256
42,20,1054523776,1026431632
42,21,1108487872,1080164016
42,22,1163726792,1131082936
42,23,1217775288,1183122608
42,24,1272915744,1237209752
42,25,1325792112,1290309360
42,26,1378363064,1341598968
42,27,1431490296,1390565984
42,28,1486175160,1441560200
42,29,1542114608,1491025328
42,30,1597319112,1544569472
157,1,187376952,172060056
157,2,312469440,295553072
157,3,380217112,364973088
157,4,443370256,444782504
157,5,534534976,509035448
157,6,606820104,591520768
157,7,673441632,667689720
157,8,751112512,746146520
157,9,842380632,792326136
157,10,917027184,879097592
157,11,975896312,970710456
157,12,1060848928,1046792720
157,13,1141526504,1122990840
157,14,1205462440,1198447568
157,15,1292682896,1273072456
157,16,1369409936,1343634984
157,17,1419983784,1431765896
157,18,1525782624,1499441112
157,19,1600525744,1575940400
157,20,1676031496,1625583632
157,21,1752651592,1731764024
157,22,1824319192,1799486984
157,23,1901700520,1873277304
157,24,1980410720,1941517200
157,25,2043802400,2034801704
157,26,2111939992,2112924200
157,27,2208593744,2168373864
157,28,2279630936,2205125552
157,29,2353118064,2305028904
157,30,2429087240,2405646200
154,1,63823264,34735768
154,2,117841840,77797840
154,3,167499616,124338008
154,4,217321736,177258064
154,5,269414600,234737872
154,6,319669224,292138040
154,7,372712000,344305136
154,8,425304224,392139816
154,9,475723088,443672688
154,10,527978736,494549616
154,11,582595792,543809128
154,12,635840840,594060520
154,13,688487648,642577208
154,14,738321072,692714208
154,15,788280112,740880480
154,16,834563488,796154984
154,17,881434472,847945600
154,18,929621160,901048104
154,19,981421360,956555736
154,20,1031919224,1011096104
154,21,1084258192,1062404536
154,22,1135396768,1112487960
154,23,1186899656,1164227952
154,24,1239823312,1216274864
154,25,1292047496,1270113704
154,26,1344275664,1319920616
154,27,1398959056,1371220360
154,28,1444588160,1411901392
154,29,1493785296,1461087056
154,30,1544726080,1513966568
123,1,72072064,37871632
123,2,132148568,85630320
123,3,187494976,141763488
123,4,242522544,202531704
123,5,298930888,260660216
123,6,355389856,318266000
123,7,411421328,375960112
123,8,468064384,434935704
123,9,522670192,495779216
123,10,579477824,556192032
123,11,637139608,614920016
123,12,694234584,674270640
123,13,751724168,732263040
123,14,810536440,788635128
123,15,867454120,847723664
123,16,923938952,906861432
123,17,983047952,964086392
123,18,1042676208,1019769232
123,19,1098440056,1080276808
123,20,1153949136,1138657272
123,21,1211309320,1196711936
123,22,1268882832,1255247336
123,23,1327236288,1309918024
123,24,1386808096,1365836888
123,25,1446085264,1421972952
123,26,1503866064,1481569736
123,27,1562290376,1539269640
123,28,1619898136,1597968664
123,29,1691687072,1649985168
123,30,1768880256,1701260296
61,1,186668432,110225880
61,2,303865736,253876168
61,3,392913984,369933368
61,4,441602480,440185984
61,5,526231288,521531728
61,6,614284952,565925960
61,7,688535912,673369192
61,8,762937808,749597704
61,9,844875680,804695552
61,10,914012944,896073040
61,11,965105272,973593168
61,12,1064779968,1048729888
61,13,1145919480,1128979496
61,14,1212439728,1205400592
61,15,1275852880,1279133016
61,16,1374804496,1354688208
61,17,1443873936,1427667176
61,18,1520691056,1502531672
61,19,1598815736,1568664048
61,20,1666738552,1654292336
61,21,1725336816,1735033792
61,22,1821150000,1795810000
61,23,1900274136,1882171392
61,24,1972954256,1959178160
61,25,2047723384,2027623672
61,26,2126832952,2115001784
61,27,2203313280,2183527328
61,28,2268655336,2261547632
61,29,2316534664,2335677832
61,30,2424492856,2403353008
38,1,203597944,165270824
38,2,314567464,291921592
38,3,389480080,364741512
38,4,457870384,439953528
38,5,540132440,517076368
38,6,616365632,593589776
38,7,689884520,672046272
38,8,735165968,742710120
38,9,789900264,819066520
38,10,909586208,897082736
38,11,996602608,972915944
38,12,1066301584,1053769368
38,13,1143833352,1128274760
38,14,1216215312,1202300864
38,15,1296681296,1281564384
38,16,1364860128,1353780488
38,17,1446146048,1432606712
38,18,1524093568,1496089096
38,19,1592079408,1579350544
38,20,1642740120,1658432824
38,21,1701054816,1730866128
38,22,1812480568,1806516888
38,23,1900715792,1881664560
38,24,1958435840,1959212256
38,25,2058981392,2041969680
38,26,2094308320,2117234928
38,27,2206125624,2188847216
38,28,2260840096,2263154232
38,29,2355065016,2315095168
38,30,2423469112,2419503224
110,1,54059384,40129400
110,2,104830192,89147096
110,3,155318056,140635080
110,4,206101480,187522128
110,5,258697824,240808528
110,6,306538408,285860152
110,7,358144824,337463976
110,8,408446840,380966240
110,9,459470352,427943128
110,10,512094544,470705464
110,11,567929680,512840120
110,12,623532104,559467168
110,13,677908824,604301592
110,14,731837640,652692304
110,15,783941000,704465544
110,16,838031992,756471912
110,17,891339144,800443328
110,18,944685080,846400008
110,19,1000440608,893728752
110,20,1051463760,945488960
110,21,1103189856,997771896
110,22,1155122184,1051165448
110,23,1209201360,1099968840
110,24,1264179392,1149568632
110,25,1318731128,1199168424
110,26,1373108072,1249003544
110,27,1426255216,1304126008
110,28,1477671696,1354486864
110,29,1529757672,1407931096
110,30,1580711904,1456848880
48,1,87722744,62000744
48,2,167585112,136233912
48,3,245816896,211769168
48,4,321551128,290134928
48,5,394596848,366819560
48,6,468574088,439861024
48,7,549332680,503410848
48,8,629873288,573107432
48,9,708476672,646450080
48,10,785982856,724316280
48,11,865479936,797686440
48,12,949102256,870251512
48,13,1026606880,940706848
48,14,1105992760,1015002280
48,15,1187618816,1088662040
48,16,1266848728,1160797056
48,17,1344425312,1230276440
48,18,1423177224,1301067712
48,19,1499496464,1375183592
48,20,1578277560,1451591656
48,21,1656989072,1525525088
48,22,1735825416,1600913760
48,23,1816866448,1668979896
48,24,1895657320,1742434040
48,25,1974041440,1810684072
48,26,2052722928,1880150424
48,27,2131421936,1952438928
48,28,2212450856,2024746256
48,29,2275887752,2108272688
48,30,2354263744,2175445408
76,1,148962672,116527112
76,2,264097688,262053424
76,3,364708336,362508424
76,4,449621712,442304808
76,5,512984704,515791616
76,6,587592680,591718944
76,7,675739144,647217392
76,8,738970256,742626112
76,9,819559944,823618544
76,10,900987408,895387232
76,11,983219080,941229464
76,12,1058423384,1029065896
76,13,1127049864,1119249616
76,14,1211971024,1193382048
76,15,1283505952,1270163928
76,16,1346160536,1346555000
76,17,1436329064,1428342976
76,18,1511387904,1471808960
76,19,1584263960,1578645024
76,20,1653055040,1651598160
76,21,1722375520,1732040352
76,22,1799911904,1805727624
76,23,1889567072,1860850840
76,24,1963071896,1937120840
76,25,2024526136,2028790824
76,26,2112865032,2099344624
76,27,2189378032,2163691520
76,28,2271771832,2251907496
76,29,2340682464,2327424008
76,30,2419847248,2395414848
100,1,102934616,48163024
100,2,198655544,101787560
100,3,269549896,166133784
100,4,339341696,237799648
100,5,407490768,307056040
100,6,477065312,375252496
100,7,543645528,443812400
100,8,612959648,510562304
100,9,682358696,578648712
100,10,752134176,646557016
100,11,819899248,716059568
100,12,887473072,782256336
100,13,956582360,846142096
100,14,1025310128,913624688
100,15,1092705840,983306792
100,16,1159243632,1052528432
100,17,1226628824,1125136944
100,18,1292671024,1192987328
100,19,1360382936,1260514808
100,20,1430841176,1328308720
100,21,1499754288,1393507816
100,22,1570143960,1459509104
100,23,1639471616,1526450144
100,24,1706002600,1595858576
100,25,1773013232,1665905576
100,26,1840820072,1733351968
100,27,1911092216,1799828200
100,28,1982241344,1864837608
100,29,2054280104,1929363384
100,30,2126974864,1995193808
156,1,76508336,47182552
156,2,140503408,107429936
156,3,200001736,170914152
156,4,259304272,232215232
156,5,318861632,291644048
156,6,380111088,354220816
156,7,440970672,417483936
156,8,503996880,479242584
156,9,565089928,537332000
156,10,625859120,598426016
156,11,684970128,654760456
156,12,745990296,716461184
156,13,807511944,775349896
156,14,870417216,834297976
156,15,933747200,892665408
156,16,1001323200,949159128
156,17,1066654568,1004844864
156,18,1128667096,1067647520
156,19,1187134888,1130996072
156,20,1245217120,1197580904
156,21,1305555248,1258983344
156,22,1365250056,1319592280
156,23,1424195648,1377801880
156,24,1490931472,1430716144
156,25,1555323568,1484196576
156,26,1616308128,1538178016
156,27,1678045336,1597285376
156,28,1738390824,1656562152
156,29,1794483200,1719185256
156,30,1854163776,1781436224
21,1,76207072,44920304
21,2,140735872,95142848
21,3,201666664,155216024
21,4,257889360,210004000
21,5,318839808,264477760
21,6,379654448,321602808
21,7,445410384,378745232
21,8,512363544,437767160
21,9,576404576,495856576
21,10,641311984,554323920
21,11,706835488,611312856
21,12,771331856,665695392
21,13,840310936,723130312
21,14,903879536,772452088
21,15,962089504,824575744
21,16,1026690744,882410312
21,17,1090771376,936944888
21,18,1152401240,989960512
21,19,1216979224,1046635232
21,20,1282668128,1103202800
21,21,1346842936,1160090376
21,22,1411035176,1221951832
21,23,1477540400,1283638080
21,24,1544577512,1344471456
21,25,1613817760,1404980480
21,26,1681767200,1464206576
21,27,1748950168,1524204456
21,28,1817085256,1584351480
21,29,1885649984,1645846592
21,30,1954286640,1707477816
56,1,181589904,175819632
56,2,307370184,289028616
56,3,370490192,367581168
56,4,454027016,440406880
56,5,530073360,521238584
56,6,613813136,587983448
56,7,674460792,667666888
56,8,742146792,744273328
56,9,845822584,824779232
56,10,920859752,886614624
56,11,994162800,972391248
56,12,1053568160,1048379488
56,13,1142875448,1121034864
56,14,1218652720,1203052536
56,15,1292406744,1276764424
56,16,1370108360,1352370280
56,17,1433256584,1427327448
56,18,1512214888,1506037832
56,19,1599967720,1578184432
56,20,1675816176,1661267776
56,21,1753283736,1732770016
56,22,1834157736,1798285008
56,23,1900689736,1885790776
56,24,1973906240,1962358120
56,25,2062501360,2032278928
56,26,2106486400,2113288736
56,27,2207915496,2186411288
56,28,2285239288,2252287352
56,29,2358985216,2335695992
56,30,2410590248,2417973752
103,1,82427792,57820776
103,2,152316360,126050592
103,3,223921896,197219792
103,4,295513560,271529704
103,5,366904672,343547432
103,6,434664392,411855384
103,7,509227848,481446264
103,8,584408680,551626480
103,9,657953776,626579304
103,10,728178296,701747880
103,11,800110072,774618480
103,12,868138288,840605288
103,13,938064776,906065024
103,14,1013423184,970751528
103,15,1089717304,1039082648
103,16,1160814416,1104430888
103,17,1233466320,1179476384
103,18,1304452848,1251339176
103,19,1377156768,1322645936
103,20,1449287448,1396283976
103,21,1523007480,1467043392
103,22,1594200720,1537239536
103,23,1666961168,1607587720
103,24,1739877472,1665360024
103,25,1810647576,1732600800
103,26,1882478576,1802970704
103,27,1955175648,1878624360
103,28,2029383152,1950823088
103,29,2103823840,2012741016
103,30,2178973160,2078102288
93,1,67602200,52391264
93,2,128561560,111062448
93,3,184023944,176207968
93,4,244124720,240739536
93,5,305475120,303720296
93,6,365092264,368609520
93,7,428684360,429479096
93,8,493441984,491210232
93,9,557215304,551365944
93,10,619510272,610146056
93,11,681148376,673591624
93,12,741216432,737539648
93,13,802863168,799988992
93,14,864294368,863189848
93,15,927273872,924761704
93,16,987772232,987142992
93,17,1047244296,1046951184
93,18,1110281864,1108091536
93,19,1169799568,1162885360
93,20,1230783816,1220101632
93,21,1290106736,1284363872
93,22,1350844432,1348542128
93,23,1412848296,1409621664
93,24,1474444216,1468563952
93,25,1537469952,1527947880
93,26,1601478072,1589671776
93,27,1663714592,1650539904
93,28,1728051296,1710210536
93,29,1790278176,1770361904
93,30,1851793536,1830574088
137,1,52884600,26962568
137,2,94442912,55079832
137,3,138412168,89042672
137,4,182193848,130200624
137,5,227686952,173830312
137,6,274595616,217875576
137,7,321856000,264877656
137,8,369815520,313434888
137,9,414815016,363528448
137,10,458867192,415049736
137,11,505241792,463237728
137,12,548124512,508108352
137,13,591974328,552661864
137,14,639787544,603338968
137,15,688259208,650817440
137,16,735480360,699825000
137,17,781266432,746513616
137,18,827746760,795952680
137,19,876969744,848144392
137,20,924930600,899707672
137,21,975953528,950310928
137,22,1021991832,997472288
137,23,1067845088,1045134656
137,24,1114052888,1095068936
137,25,1160622800,1142010200
137,26,1204891952,1188401224
137,27,1247574152,1237740376
137,28,1292734800,1287354648
137,29,1334337512,1332448264
147,1,45710168,25639904
147,2,77946304,48225808
147,3,114531448,78927752
147,4,154414744,114479800
147,5,193450264,154958640
147,6,232561136,193216248
147,7,272841264,238107144
147,8,312304000,283055960
147,9,353774528,332133776
147,10,394405048,377235888
147,11,437356128,421983432
147,12,479600472,468805960
147,13,521815856,511244168
147,14,562235720,554348232
147,15,602169696,598801888
147,16,642686744,641389016
147,17,683126792,685793384
147,18,722291936,732049744
147,19,763257112,779754104
147,20,804497576,821181384
147,21,839591584,858111176
147,22,881098256,910152296
147,23,918097360,954207696
147,24,958280088,1000645056
147,25,1001844816,1048434848
147,26,1041763144,1094030920
147,27,1081175368,1132738856
147,28,1124824576,1176523480
147,29,1169013616,1226246464
147,30,1212332856,1271474744
88,1,102847496,94692144
88,2,186241144,212662152
88,3,286044568,321143416
88,4,385785608,412872768
88,5,483649224,508042568
88,6,573404072,589463608
88,7,667974408,664540960
88,8,744346368,733299240
88,9,797501832,815076544
88,10,844042432,894338616
88,11,943656752,967762352
88,12,1046646152,1017687944
88,13,1124667728,1101227408
88,14,1174466144,1192563896
88,15,1244245280,1271441000
88,16,1326930624,1342936000
88,17,1410817176,1424152272
88,18,1500214400,1468970768
88,19,1579089736,1567917000
88,20,1647104960,1651674928
88,21,1730108040,1727618184
88,22,1799259696,1806274280
88,23,1882345080,1871085304
88,24,1942661536,1957174304
88,25,2020034960,2029525072
88,26,2107217456,2102316224
88,27,2176090552,2179304280
88,28,2260773592,2253574648
88,29,2329933640,2325153144
88,30,2412665200,2407794848
5,1,60895840,29184280
5,2,113513568,60746336
5,3,158878192,96193376
5,4,204431192,140274840
5,5,250326064,180807256
5,6,298503544,224441288
5,7,346520312,278860024
5,8,396209776,326589000
5,9,445884168,381259688
5,10,497014864,435358416
5,11,546334696,487548680
5,12,597223848,535286344
5,13,646722952,585804168
5,14,698501768,635902072
5,15,749357232,689156616
5,16,798814792,738169968
5,17,849082480,785198112
5,18,897413408,836341528
5,19,946608936,887049040
5,20,992622344,934938744
5,21,1038681464,979833984
5,22,1088984432,1029797224
5,23,1136318192,1082261160
5,24,1176270048,1119980112
5,25,1222283592,1172669936
5,26,1270420464,1224863096
5,27,1316789704,1271704200
5,28,1367450192,1318051784
5,29,1416612192,1370129104
5,30,1464442672,1420009808
26,1,86148000,45676800
26,2,155529224,105568392
26,3,219976936,175299032
26,4,287684792,233831536
26,5,354000312,293888784
26,6,422754480,351535112
26,7,498967520,418082296
26,8,574196400,482235936
26,9,644414912,548146000
26,10,711574000,611892752
26,11,778485856,672271456
26,12,849090016,735294208
26,13,921163832,798004192
26,14,993741664,860657704
